1,1,1,3.5,1,4.0,23,46,46,25,7,0,2,12,1187,3.5,2,1,1,3.25,753,399,292
1,1,1,3.5,1,5.0,27,54,54,16,0,0,0,3,180,4,1,0,0,3,59,16,19
1,1,1,4.5,1,6.0,0,0,0,9,1,0,0,3,479,5,1,0,0,3,38,12,7
1,1,1,3.5,1,4.0,81,162,162,94,10,0,5,22,969,3.14,2,1,1,3.14,472,269,194
1,1,1,3.0,1,5.0,28,56,56,34,8,0,4,12,1688,2.92,2,0,1,3,801,455,316
1,1,1,3.0,1,4.0,67,134,134,52,9,0,5,21,1269,3.05,2,1,1,3.19,1930,1726,1203
1,1,1,3.5,1,5.0,71,142,142,22,8,1,2,9,867,3.56,2,1,1,3,1828,1049,803
1,1,1,3.5,1,5.0,56,112,112,10,2,0,1,3,660,3.67,1,1,0,3.33,96,23,18
1,1,1,2.5,1,5.0,57,114,114,46,5,0,2,11,1038,2,1,0,1,3.09,413,198,167
1,1,1,2.5,0,7.0,0,0,0,4,0,0,0,1,976,3,3,1,1,3,322,182,187
1,1,1,2.5,1,4.0,52,104,104,15,2,0,2,2,715,3.5,1,0,0,3.5,355,102,54
1,1,1,2.0,1,5.0,9,18,18,3,1,0,0,2,1224,2,5,2,2,3,2559,1419,1089
1,1,1,3.0,1,5.0,34,68,68,13,7,0,0,8,1594,3.5,2,1,1,3.12,1189,689,512
1,1,1,3.0,1,4.0,53,106,106,33,5,0,2,13,764,2.77,2,0,0,3.15,387,196,164
1,1,1,4.0,1,5.0,7,14,14,5,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,5.0,1,5.0,0,0,0,3,2,0,0,3,1216,5,2,1,0,3.67,841,546,336
1,1,1,3.0,1,5.0,71,142,142,64,10,0,3,24,942,2.88,2,0,1,3.21,364,180,181
1,1,1,4.0,1,6.0,0,0,0,4,0,0,0,2,575,4,1,0,0,3.5,79,23,23
1,1,1,3.5,1,5.0,83,166,166,15,4,0,1,7,490,4,1,1,1,3,1110,656,472
1,1,1,3.0,1,5.0,47,94,94,17,4,0,2,7,581,3.14,1,0,0,3.14,503,195,160
1,1,1,3.0,0,7.0,0,0,0,5,0,0,0,1,393,3,1,0,0,3,105,34,45
1,1,1,3.5,1,5.0,6,12,12,4,0,0,0,1,173,2,2,0,0,2,21,5,2
1,1,1,3.5,1,5.0,25,50,50,6,4,0,2,4,465,3.75,1,1,1,3,899,501,430
1,1,1,4.0,1,5.0,20,40,40,6,3,0,1,4,614,4.25,1,1,0,3,399,140,84
1,1,1,3.0,1,4.0,31,62,62,13,2,0,1,5,795,2.4,1,1,1,2.6,701,424,372
1,1,1,4.0,1,5.0,39,78,78,5,1,0,0,1,197,4,1,0,0,3,713,176,161
1,1,1,3.0,1,4.0,22,44,44,6,1,0,0,1,392,3,1,1,0,3,2019,1225,1170
1,1,1,3.0,1,5.0,20,40,40,6,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,4.0,1,4.0,59,118,118,73,8,0,5,21,819,3.71,2,1,1,3.14,437,195,143
1,1,1,3.0,0,10.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,2.5,1,4.0,36,72,72,4,3,0,0,4,624,2.5,2,1,0,3,810,496,455
1,1,1,1.0,0,9.0,4,8,8,4,1,0,1,2,1439,1,2,1,1,3,263,124,64
1,1,1,4.5,0,8.0,3,6,6,12,0,0,0,3,1386,4,1,1,0,3,119,33,43
1,1,1,4.0,0,9.0,4,8,8,3,0,0,0,1,809,4,4,0,0,3,150,11,21
1,1,1,5.0,0,10.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,3.5,0,10.0,3,6,6,5,1,0,0,3,766,4,2,2,0,3,49,17,12
1,1,1,3.0,0,10.0,3,6,6,3,0,0,0,1,1902,4,1,1,1,4,309,130,107
1,1,0,4.5,0,10.0,26,52,52,31,8,0,6,18,641,4.44,2,1,1,3.5,278,160,160
1,1,1,5.0,0,13.0,0,0,0,7,1,0,0,2,287,5,2,0,0,3.5,329,114,94
1,1,1,4.0,0,11.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,3.0,1,4.0,0,0,0,3,1,0,0,1,784,2,1,0,0,3,180,55,36
1,1,1,4.5,0,12.0,9,18,18,10,1,0,0,1,1734,5,1,1,0,3,437,198,107
1,1,1,3.0,0,11.0,16,32,32,5,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,4.0,1,11.0,6,12,12,9,0,0,0,2,685,3,1,0,1,3,159,54,54
1,1,1,4.0,1,11.0,8,16,16,15,2,0,0,3,1014,3.67,1,0,0,3,294,94,110
1,1,1,2.5,1,11.0,9,18,18,4,0,0,0,2,274,2,1,0,0,3,52,11,7
1,1,1,1.5,1,13.0,3,6,6,5,1,0,0,1,163,1,3,2,3,3,482,159,166
1,1,1,2.5,1,11.0,0,0,0,6,1,0,0,1,220,1,5,1,2,3,482,159,166
1,1,1,3.0,1,11.0,24,48,48,4,1,0,1,3,1564,3.33,1,1,0,3.33,207,82,73
1,1,1,2.5,1,11.0,0,0,0,5,1,0,0,3,1258,1,2,0,1,2.67,167,53,56
0,1,1,5.0,1,11.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,4.0,1,11.0,10,20,20,14,2,0,0,5,828,4.8,2,0,0,3.4,163,63,52
1,1,1,3.5,1,11.0,6,12,12,8,1,0,0,1,313,4,1,1,1,3,193,93,88
1,1,1,3.0,1,11.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,4.0,1,12.0,12,24,24,17,5,0,1,11,1220,4.18,2,1,1,3.27,244,107,89
1,1,1,3.5,1,11.0,25,50,50,17,4,0,1,9,995,3.33,2,1,1,3.11,252,100,93
1,1,1,5.0,1,10.0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,3.5,1,5.0,0,0,0,10,1,0,2,7,386,4.29,1,0,0,3.14,133,51,56
1,1,1,4.0,1,2.0,14,28,28,11,2,0,1,3,601,4,1,1,0,3.33,125,52,71
1,1,1,5.0,1,3.0,0,0,0,3,0,0,0,1,495,5,1,0,0,3,5,0,2
1,1,1,2.5,1,3.0,19,38,38,46,3,0,6,21,1048,2.71,2,0,0,2.81,113,59,39
1,1,1,4.0,1,2.0,0,0,0,10,0,0,0,2,371,3.5,1,0,0,3,23,6,3
1,1,0,5.0,1,3.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,2.5,1,3.0,40,80,80,10,2,0,1,4,768,1.75,1,1,1,3,375,204,153
1,1,1,4.0,1,5.0,4,8,8,5,0,0,0,1,432,4,1,0,0,3,21,7,4
1,1,1,2.0,1,2.0,5,10,10,7,1,0,2,2,1228,2,1,1,0,3,47,17,14
1,1,1,3.0,1,2.0,8,16,16,15,3,0,1,6,971,3.17,2,1,1,3.33,230,129,109
1,1,1,3.5,1,3.0,11,22,22,13,1,0,2,4,683,4.5,1,0,0,3.75,610,382,211
1,1,1,4.5,1,3.0,0,0,0,12,0,0,1,5,854,4.2,1,0,0,3.2,69,35,13
0,1,1,3.0,1,2.0,8,16,16,7,1,0,0,6,544,3.17,1,1,1,3,1471,918,623
1,1,1,4.0,1,2.0,0,0,0,5,0,0,0,3,311,4,1,0,0,3.67,9,1,3
1,1,1,4.0,1,3.0,38,76,76,27,9,0,2,18,1206,4.22,3,1,1,3.56,499,248,204
1,1,1,1.5,1,3.0,5,10,10,5,1,0,0,2,726,2.5,1,1,1,2.5,464,243,207
1,1,1,3.5,1,3.0,16,32,32,8,1,0,1,3,636,3.67,3,0,1,3.67,133,50,42
1,1,1,2.0,1,3.0,12,24,24,5,2,0,0,2,1272,2,2,0,0,3,933,331,232
1,1,1,4.5,1,4.0,79,158,158,92,13,0,2,38,693,4.5,2,1,0,3.37,346,178,158
1,1,1,3.0,1,3.0,11,22,22,11,2,0,1,7,618,3.29,1,0,0,3.29,256,103,91
1,1,1,2.5,1,5.0,0,0,0,5,0,0,0,1,935,1,3,0,0,2,18,1,3
1,1,1,3.0,1,2.0,75,150,150,60,7,0,1,16,1196,2.69,2,1,1,3,316,175,152
1,1,1,3.5,1,2.0,3,6,6,3,0,0,0,1,696,4,2,1,0,4,24,3,2
1,1,1,4.0,1,2.0,3,6,6,5,1,0,0,3,571,5,2,0,0,3.67,254,88,53
1,1,1,4.0,1,2.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,2.0,2,2.0,5,10,10,10,2,0,1,4,1108,1.25,2,1,1,3,154,77,68
1,1,0,5.0,1,2.0,10,20,20,64,8,0,6,31,708,4.97,2,1,0,3.42,196,86,75
1,1,0,3.5,1,3.0,14,28,28,3,1,0,0,1,1019,4,3,2,0,3,5101,2834,2172
1,1,0,5.0,1,2.0,0,0,0,6,0,0,0,2,223,5,1,0,0,3.5,53,15,16
1,1,1,2.0,1,3.0,9,18,18,6,1,0,0,4,432,1.75,2,0,2,3.25,164,56,36
1,1,1,3.5,1,2.0,8,16,16,6,2,0,1,3,1425,2.33,3,1,0,2.67,618,229,161
1,1,1,5.0,1,4.0,18,36,36,24,1,0,3,8,623,5,1,1,1,3.5,37,25,7
1,1,1,5.0,1,3.0,24,48,48,3,0,0,0,2,461,5,2,1,1,3.5,66,21,23
0,1,1,4.5,1,2.0,18,36,36,28,4,0,0,14,656,4.57,3,2,1,3.36,521,282,223
1,1,1,3.0,1,3.0,85,170,170,19,4,0,1,6,1116,2.5,1,1,1,2.83,746,378,350
1,1,1,4.5,1,2.0,23,46,46,10,2,0,0,2,287,4.5,2,1,1,3.5,3876,2722,1784
1,1,1,3.5,1,3.0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,5.0,1,2.0,0,0,0,5,0,0,0,2,366,5,1,0,0,3.5,51,10,10
1,1,1,2.5,1,2.0,0,0,0,3,0,0,0,1,972,3,3,0,0,2,12,2,2
1,1,1,3.0,1,2.0,15,30,30,23,6,1,3,9,828,2.56,2,1,0,3.11,785,434,284
1,1,1,3.5,1,2.0,104,208,208,90,26,0,8,48,1097,3.33,2,1,1,3.19,461,246,179
1,1,1,4.0,1,2.0,0,0,0,4,0,0,0,1,553,5,1,0,0,2,7,1,4
1,1,1,4.5,1,2.0,0,0,0,7,2,0,1,3,584,5,1,0,0,3.33,253,97,53
0,1,1,3.0,1,2.0,0,0,0,12,1,0,0,9,672,2.89,1,0,0,2.89,773,461,310
1,1,1,4.5,1,2.0,10,20,20,3,0,0,0,1,782,5,5,2,0,4,2174,1402,787
1,1,1,4.0,1,2.0,0,0,0,4,0,0,0,2,702,4.5,1,0,0,3.5,66,24,16
1,1,1,4.0,1,3.0,8,16,16,15,1,0,0,4,571,4,1,0,1,3.25,78,28,25
0,1,1,4.0,1,2.0,58,116,116,143,25,0,0,60,1034,3.47,2,1,1,3.27,924,663,663
1,1,1,4.0,1,2.0,21,42,42,41,3,0,6,14,532,3.36,2,0,0,3.21,313,167,125
1,1,1,4.0,1,2.0,69,138,138,199,34,2,21,88,1269,4,2,1,0,3.19,446,224,167
1,1,1,4.5,1,3.0,0,0,0,10,0,0,0,6,530,4.83,2,1,1,3.33,986,616,430
1,1,1,4.5,1,4.0,33,66,66,27,7,0,5,10,855,4.1,2,1,0,3.1,171,70,51
1,1,1,5.0,1,4.0,0,0,0,3,2,0,0,2,755,5,5,1,0,3,1311,526,306
1,1,1,4.5,1,4.0,86,172,172,60,13,0,3,35,700,4.26,2,1,0,3.34,284,149,114
1,1,1,2.5,1,3.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,3.0,1,4.0,32,64,64,29,5,2,4,14,1221,2.93,2,1,0,3.29,198,87,71
1,1,1,4.0,1,4.0,29,58,58,30,6,0,2,15,1078,4.33,3,2,1,3.2,1571,1065,815
1,1,1,4.0,1,2.0,23,46,46,54,8,0,5,23,1213,4.17,2,1,0,3.26,205,89,68
1,1,1,3.5,1,6.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,0,3.5,1,5.0,0,0,0,3,0,0,0,1,1530,4,1,0,0,3,42,8,15
1,1,1,3.0,1,5.0,22,44,44,18,2,0,1,9,603,2.22,1,0,0,2.89,151,67,60
0,1,1,3.5,1,5.0,0,0,0,3,1,0,0,1,785,3,1,0,0,3,2019,1225,1170
1,1,1,4.5,1,4.0,67,134,134,53,11,0,7,21,778,4.57,2,1,1,3.19,808,483,311
1,1,1,3.0,1,5.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,4.5,1,5.0,40,80,80,72,11,1,6,36,1488,4.61,3,1,1,3.36,336,171,134
1,1,1,2.5,1,5.0,0,0,0,5,0,0,0,1,769,3,2,1,1,3,110,48,24
1,1,1,4.0,0,9.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,2.5,1,7.0,0,0,0,3,1,0,0,1,1125,2,2,0,0,3,157,60,36
1,1,1,3.0,1,7.0,0,0,0,7,1,0,0,2,1112,3,1,1,0,4,292,104,81
1,1,1,3.0,1,7.0,3,6,6,4,0,0,1,2,370,2.5,2,1,0,3,97,53,9
1,1,1,3.0,1,7.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,1.5,1,7.0,0,0,0,3,0,0,0,2,1511,1.5,2,0,0,4,20,3,2
1,1,1,4.0,1,8.0,15,30,30,11,1,0,2,4,334,4,2,1,1,3,203,55,52
1,1,1,3.5,1,7.0,10,20,20,6,0,0,1,3,575,4.33,1,1,0,3.67,45,11,7
1,1,1,1.5,1,7.0,0,0,0,3,0,0,1,2,989,2,1,0,0,2.5,135,33,31
1,1,1,3.0,1,5.0,0,0,0,11,0,0,1,5,775,3.8,2,0,0,3.6,99,29,31
1,1,1,4.0,1,5.0,65,130,130,110,22,0,13,48,897,3.5,2,1,1,3.29,408,219,166
1,1,1,4.0,1,5.0,42,84,84,39,13,0,6,18,730,4,2,1,1,3.28,591,335,271
1,1,1,4.0,1,5.0,9,18,18,8,2,0,0,3,858,3.67,1,0,0,3,486,261,214
1,1,1,5.0,1,5.0,5,10,10,7,0,0,1,2,260,5,1,0,0,5,2,0,0
1,1,1,3.5,1,5.0,34,68,68,32,6,0,2,14,1138,3.36,2,1,0,3.07,923,487,367
1,1,1,3.5,1,6.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,4.5,1,7.0,31,62,62,12,4,0,0,5,469,4.4,2,0,0,3.2,505,289,188
1,1,0,3.5,1,6.0,19,38,38,7,1,0,0,1,869,3,1,1,1,3,1444,1150,824
1,1,1,4.0,1,5.0,15,30,30,6,3,0,2,5,660,4,4,2,1,3,825,685,655
1,1,1,3.5,1,4.0,13,26,26,5,3,0,0,3,1237,3.67,1,0,0,3,252,125,91
1,1,1,4.5,1,6.0,13,26,26,5,5,0,1,5,641,4.6,1,1,1,3,482,232,205
1,1,1,5.0,1,4.0,3,6,6,4,1,0,0,1,1006,5,2,4,2,3,1260,826,588
1,1,1,4.5,1,1.0,47,94,94,49,18,2,3,32,967,4.66,3,1,1,3.34,643,401,284
1,1,1,4.0,1,6.0,3,6,6,7,1,0,0,5,786,4,1,1,0,3.4,66,35,29
1,1,1,3.5,1,6.0,0,0,0,3,1,0,0,1,107,1,3,1,2,3,1098,684,570
1,1,1,2.0,1,5.0,19,38,38,19,3,1,3,12,662,1.75,2,1,1,3.17,166,81,69
1,1,1,4.0,1,5.0,31,62,62,71,14,0,6,36,833,3.89,2,1,1,3.39,480,251,197
1,1,1,4.5,1,5.0,0,0,0,3,0,0,0,1,159,4,1,0,0,4,14,6,3
0,1,1,4.0,1,5.0,0,0,0,4,0,0,0,1,363,4,2,1,1,3,73,39,30
1,1,1,4.5,1,6.0,0,0,0,3,0,0,1,2,952,4.5,2,0,0,3.5,107,29,29
1,1,1,3.5,1,5.0,0,0,0,3,1,0,1,1,1125,3,1,0,0,3,390,256,104
1,1,1,2.5,1,5.0,5,10,10,7,2,0,0,3,720,2.67,4,2,6,3,8883,7127,11001
0,1,1,4.5,1,6.0,6,12,12,6,2,0,2,4,546,4.75,2,1,0,3.75,939,561,381
1,1,1,5.0,1,5.0,53,106,106,29,6,0,1,14,811,4.79,3,1,1,3.43,555,300,222
1,1,1,3.0,1,5.0,50,100,100,48,8,2,3,18,1263,2.39,1,1,1,2.89,602,336,244
1,1,1,4.5,1,6.0,44,88,88,49,26,0,3,47,638,4.79,6,7,6,3.21,2707,2413,2243
1,1,1,3.5,1,5.0,0,0,0,3,2,0,0,2,646,2.5,2,1,1,3,1995,1440,1374
1,1,1,4.0,1,6.0,10,20,20,12,1,0,0,4,1172,3.5,4,1,1,3.75,588,369,209
1,1,1,3.5,1,5.0,3,6,6,14,2,0,1,5,632,4.6,1,0,0,3.2,197,64,47
1,1,1,3.5,1,5.0,47,94,94,10,2,0,0,7,1002,3.14,2,2,2,3,2266,1431,978
1,1,1,3.5,1,4.0,0,0,0,4,0,0,0,2,541,4.5,4,1,0,3,79,16,16
0,1,1,3.0,1,5.0,4,8,8,3,0,0,0,1,185,5,2,0,0,4,2174,1402,787
1,1,1,1.5,1,6.0,0,0,0,6,0,0,0,4,220,2,2,1,1,3,1063,671,470
1,1,1,5.0,1,9.0,5,10,10,6,1,0,0,2,1008,5,3,1,0,3.5,242,109,57
1,1,1,5.0,1,8.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,3.0,1,9.0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,2.5,1,10.0,8,16,16,10,2,0,2,9,887,2.44,3,1,1,3,384,211,127
1,1,1,3.5,1,8.0,9,18,18,3,2,0,1,2,733,4,5,6,4,3,768,560,412
1,1,1,3.0,1,9.0,8,16,16,9,1,0,2,5,510,2.2,2,0,0,3.2,135,71,50
1,1,0,4.5,1,8.0,0,0,0,3,0,0,0,1,271,5,1,1,0,3,10,4,2
1,1,1,4.0,1,10.0,0,0,0,8,3,0,0,4,1292,5,4,2,1,3.75,1834,1033,844
1,1,1,4.0,1,4.0,0,0,0,5,0,0,1,1,519,5,1,1,0,4,19,15,1
1,1,1,3.0,1,9.0,7,14,14,12,2,0,3,5,361,2.4,2,1,0,2,1167,649,473
1,1,1,3.5,0,10.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,3.5,1,9.0,25,50,50,9,1,0,1,2,597,5,3,2,2,3,71,19,17
0,1,1,3.5,1,9.0,3,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,3.0,2,8.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,4.0,2,10.0,85,170,170,15,3,0,0,3,885,4.33,2,1,1,3,2793,1628,1310
1,1,1,2.0,1,10.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,3.5,0,11.0,45,90,90,12,1,0,1,2,210,4,2,1,0,3,461,124,93
1,1,1,4.5,1,9.0,9,18,18,11,1,0,0,2,1341,3.5,3,2,2,3.5,917,517,375
1,1,1,5.0,1,9.0,0,0,0,5,1,0,0,1,383,5,1,0,0,3,502,200,139
1,1,1,3.5,1,8.0,8,16,16,8,1,0,3,6,1291,3.5,2,1,1,3.33,121,45,39
1,1,1,5.0,1,9.0,10,20,20,14,4,0,8,12,682,5,1,0,0,4.08,47,20,14
1,1,1,3.0,1,9.0,10,20,20,4,1,0,1,2,301,4,2,0,0,3,416,227,49
1,1,1,2.5,0,11.0,8,16,16,7,2,0,1,2,769,2.5,1,1,0,3,2251,1312,508
1,1,1,3.5,0,11.0,18,36,36,17,3,0,1,7,691,3.57,1,1,1,3.29,243,125,55
1,1,1,3.5,1,9.0,41,82,82,24,4,1,2,9,945,3.11,2,1,1,3,384,207,160
1,1,1,4.0,1,9.0,9,18,18,13,2,0,1,3,518,3.33,2,0,0,2.33,1410,882,321
1,1,1,2.0,1,8.0,5,10,10,10,1,0,1,2,841,3,1,0,0,3,367,185,153
1,1,1,4.5,1,9.0,5,10,10,3,0,0,0,1,204,5,1,1,1,5,1,1,1
1,1,1,3.5,2,8.0,59,118,118,86,10,0,6,35,624,3.4,2,1,1,3.26,302,183,138
1,1,1,2.5,1,10.0,14,28,28,3,1,0,0,2,1121,3,2,2,1,3,841,530,346
1,1,1,4.0,0,11.0,14,28,28,9,4,0,0,5,486,4.2,2,1,0,3.2,437,190,107
1,1,1,3.5,1,9.0,39,78,78,15,2,0,1,5,770,4.4,2,1,1,3,1360,757,716
1,1,1,3.5,1,10.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,5.0,1,1.0,10,20,20,4,0,0,0,2,327,5,1,0,0,4.5,60,20,15
1,1,0,3.5,1,8.0,0,0,0,3,0,0,1,1,433,3,1,0,0,3,19,2,3
1,1,1,4.0,1,10.0,64,128,128,54,9,0,5,25,1090,3.6,2,1,0,3.28,460,255,156
1,1,1,5.0,1,9.0,4,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,4.0,0,10.0,24,48,48,5,1,0,0,1,302,5,1,1,0,3,2019,1225,1170
1,1,1,3.5,1,9.0,3,6,6,3,1,0,0,1,1394,4,3,1,0,3,5101,2834,2172
1,1,1,3.5,1,9.0,40,80,80,25,3,0,1,13,530,3.69,1,0,0,3.38,374,236,91
1,1,1,2.5,1,8.0,22,44,44,19,1,0,0,6,546,2.67,1,0,0,3,461,181,105
1,1,1,2.5,0,11.0,0,0,0,3,0,0,2,3,615,3.67,1,0,0,3.67,4,2,0
0,1,1,3.0,1,8.0,4,8,8,11,1,0,0,2,596,4,2,1,0,3,362,187,160
1,1,1,2.5,1,8.0,6,12,12,5,1,0,0,1,173,5,1,0,0,4,574,207,162
1,1,1,4.5,1,9.0,68,136,136,173,35,1,24,71,880,4.24,2,1,0,3.24,443,252,160
1,1,1,3.0,1,8.0,9,18,18,5,0,0,1,2,583,3,1,0,0,3.5,1428,909,619
1,1,1,2.5,0,11.0,5,10,10,7,1,0,0,1,438,4,1,1,0,3,3788,2447,854
0,1,1,4.5,1,10.0,0,0,0,4,1,0,0,2,823,4,3,1,2,3,158,42,75
1,1,1,3.5,0,11.0,56,112,112,55,9,0,6,19,794,3.16,2,1,0,3.11,424,241,119
1,1,1,3.0,0,11.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,4.0,0,10.0,0,0,0,4,2,0,1,3,642,4.67,2,1,1,3.33,1811,983,749
1,1,1,5.0,0,11.0,0,0,0,3,0,0,0,1,656,5,1,1,1,4,8,2,1
1,1,1,1.0,1,9.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,3.5,1,9.0,28,56,56,3,0,0,0,1,257,5,1,1,0,4,23,9,8
1,1,1,3.5,2,10.0,9,18,18,3,1,0,0,1,1212,4,1,1,1,3,2019,1225,1170
1,1,1,3.5,0,4.0,4,8,8,8,1,0,0,2,368,3,2,0,0,4,298,107,83
1,1,1,2.5,0,5.0,0,0,0,5,0,0,0,1,1962,1,1,0,1,3,55,24,43
1,1,1,2.0,0,4.0,0,0,0,5,0,0,0,2,1495,1.5,4,0,1,3,51,5,12
1,1,1,4.0,0,5.0,11,22,22,3,0,0,0,1,622,5,1,0,0,4,53,8,4
1,1,1,3.0,0,4.0,8,16,16,9,3,0,2,4,1139,3.5,2,1,1,3.25,485,215,262
1,1,1,4.5,0,4.0,85,170,170,225,37,1,14,85,796,4.27,2,1,1,3.26,718,482,452
1,1,0,4.5,0,5.0,0,0,0,8,0,0,0,1,549,5,2,0,0,4,46,7,11
0,1,1,4.0,0,4.0,0,0,0,4,0,0,0,2,1280,3.5,2,1,1,2.5,1466,913,626
1,1,1,3.0,0,4.0,29,58,58,17,6,0,0,10,985,2.8,2,0,0,2.9,359,165,128
1,1,1,5.0,0,5.0,0,0,0,7,0,0,0,2,478,5,2,0,0,4,21,5,2
1,1,1,3.5,0,5.0,32,64,64,4,0,0,0,1,225,1,1,0,0,4,12,3,8
0,1,1,1.5,0,4.0,11,22,22,11,5,0,0,10,1012,1.8,3,1,2,3,172,72,93
1,1,1,3.5,0,5.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,4.5,0,6.0,22,44,44,25,1,0,5,12,511,4.33,2,1,1,3.25,368,225,87
1,1,1,4.0,0,5.0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,
